line_type,mkp_name,mkp_order_no,order_date,ordoro_id,sku,item_sale_price,item_tax,shipping_sale,total_per_sku,title,supplier_name,order_status,item_cost,cancelled_value,transport_cost_est,first_pick_date,last_delivery_date,courier,mage_mkp_commission,mkp_estimated_commission,mkp_actual_commission,order_grand_total,ordoro_import_date,tool_import_date,max_shipping_date,max_delivery_date,cd_status,is_clogistique_order,line_status,transport_cost_actual,order_place_time,order_prep_time,order_delivery_time,order_total_time,gm_estimated
ORDER LINE,Monechelle,M200923812332,9/28/20 13:26,1-300057089,TOP-GARDEROBA-PARIS-ARTISAN,163.95,0,0,163.95,,TOP,shipped,52.42,0,0,9/30/20 15:19,0000-00-00 00:00:00,UPS,0,24.59,0,163.95,9/28/20 16:08,9/28/20 16:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,59.62
ORDER LINE,Monechelle,M200923812332,9/28/20 13:26,1-300057089,TOP-GARDEROBA-PARIS-ARTISAN,163.95,0,0,163.95,,TOP,shipped,52.42,0,0,9/30/20 15:19,0000-00-00 00:00:00,UPS,0,24.59,0,163.95,9/28/20 16:08,9/28/20 16:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,59.62
ORDER LINE,Monechelle,M200923813301,9/28/20 14:00,1-300057098,TOP-KaroK6-120-Beton,139.95,0,0,139.95,,TOP,shipped,40.8,0,0,10/1/20 15:43,0000-00-00 00:00:00,UPS,0,20.99,0,139.95,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,54.84
ORDER LINE,Monechelle,M200923813301,9/28/20 14:00,1-300057098,TOP-KaroK6-120-Beton,139.95,0,0,139.95,,TOP,shipped,40.8,0,0,10/1/20 15:43,0000-00-00 00:00:00,UPS,0,20.99,0,139.95,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,54.84
ORDER LINE,Monechelle,M200923813451,9/28/20 14:05,1-300057097,MOB-L-30-Sonoma,79.95,0,0,79.95,,MOB,awaiting_fulfillment,25.06,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,0,11.99,0,79.95,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting Protocol,0,4,4,0,8,13.63
ORDER LINE,Monechelle,M200923813451,9/28/20 14:05,1-300057097,MOB-L-30-Sonoma,79.95,0,0,79.95,,MOB,awaiting_fulfillment,25.06,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,0,11.99,0,79.95,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting Protocol,0,4,4,0,8,13.63
ORDER LINE,Monechelle,M200923813507,9/28/20 14:07,1-300057096,TOP-MalwaM2/black,44.95,0,0,44.95,,TOP,shipped,12.17,0,0,10/2/20 3:18,0000-00-00 00:00:00,UPS,0,6.74,0,264.8,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,2,1,4,18.55
ORDER LINE,Monechelle,M200923813507,9/28/20 14:07,1-300057096,TOP-MalwaM2/black,44.95,0,0,44.95,,TOP,shipped,12.17,0,0,10/2/20 3:18,0000-00-00 00:00:00,UPS,0,6.74,0,264.8,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,2,1,4,18.55
ORDER LINE,Monechelle,M200923813507,9/28/20 14:07,1-300057096,TOP-MalwaM2/black,44.95,0,0,44.95,,TOP,shipped,12.17,0,0,10/2/20 3:18,0000-00-00 00:00:00,UPS,0,6.74,0,264.8,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,2,1,4,18.55
ORDER LINE,Monechelle,M200923813507,9/28/20 14:07,1-300057096,TOP-MalwaM2/black,44.95,0,0,44.95,,TOP,shipped,12.17,0,0,10/2/20 3:18,0000-00-00 00:00:00,UPS,0,6.74,0,264.8,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,2,1,4,18.55
ORDER LINE,Monechelle,M200923813507,9/28/20 14:07,1-300057096,TOP-MalwaM3/black,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,10/2/20 3:22,0000-00-00 00:00:00,UPS,0,11.24,0,264.8,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,2,1,4,26.35
ORDER LINE,Monechelle,M200923813507,9/28/20 14:07,1-300057096,TOP-MalwaM3/black,74.95,0,0,74.95,,TOP,shipped,24.87,0,0,10/2/20 3:22,0000-00-00 00:00:00,UPS,0,11.24,0,264.8,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,2,1,4,26.35
ORDER LINE,Monechelle,M200923813507,9/28/20 14:07,1-300057096,TOP-MalwaM4/black,99.95,0,0,99.95,,TOP,shipped,30.24,0,0,10/1/20 18:29,0000-00-00 00:00:00,UPS,0,14.99,0,264.8,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,38.06
ORDER LINE,Monechelle,M200923813507,9/28/20 14:07,1-300057096,TOP-MalwaM4/black,99.95,0,0,99.95,,TOP,shipped,30.24,0,0,10/1/20 18:29,0000-00-00 00:00:00,UPS,0,14.99,0,264.8,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,38.06
ORDER LINE,Monechelle,M200923813681,9/28/20 14:13,1-300057095,KRD-KD5140,54.95,0,0,54.95,,KD,awaiting_fulfillment,16.09,0,11.7,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,8.24,0,54.95,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting Protocol,0,4,0,0,4,9.76
ORDER LINE,Monechelle,M200923813681,9/28/20 14:13,1-300057095,KRD-KD5140,54.95,0,0,54.95,,KD,awaiting_fulfillment,16.09,0,11.7,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,8.24,0,54.95,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting Protocol,0,4,0,0,4,9.76
ORDER LINE,Monechelle,M200923814317,9/28/20 14:36,1-300057094,AKO-KUCHNIA-OLIWIA-240,319.95,0,0,319.95,,AKO,shipped,96.39,0,0,10/2/20 10:24,0000-00-00 00:00:00,UPS,0,47.99,0,319.95,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,2,1,1,4,122.25
ORDER LINE,Monechelle,M200923814317,9/28/20 14:36,1-300057094,AKO-KUCHNIA-OLIWIA-240,319.95,0,0,319.95,,AKO,shipped,96.39,0,0,10/2/20 10:24,0000-00-00 00:00:00,UPS,0,47.99,0,319.95,9/28/20 17:22,9/28/20 17:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,2,1,1,4,122.25
ORDER LINE,Monechelle,M200923815764,9/28/20 15:27,1-300057112,KRD-KD1492,139.95,0,0,139.95,,KD,shipped,54.54,0,0,9/29/20 21:47,0000-00-00 00:00:00,DPD,0,20.99,0,139.95,9/28/20 18:35,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,0,3,7,41.1
ORDER LINE,Monechelle,M200923815764,9/28/20 15:27,1-300057112,KRD-KD1492,139.95,0,0,139.95,,KD,shipped,54.54,0,0,9/29/20 21:47,0000-00-00 00:00:00,DPD,0,20.99,0,139.95,9/28/20 18:35,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,0,3,7,41.1
ORDER LINE,Monechelle,M200923816353,9/28/20 15:46,1-300057115,TOP-S30/wenge,76.95,0,0,76.95,,TOP,shipped,23.08,0,0,10/1/20 23:19,0000-00-00 00:00:00,DPD,0,11.54,0,76.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,29.51
ORDER LINE,Monechelle,M200923816353,9/28/20 15:46,1-300057115,TOP-S30/wenge,76.95,0,0,76.95,,TOP,shipped,23.08,0,0,10/1/20 23:19,0000-00-00 00:00:00,DPD,0,11.54,0,76.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,29.51
ORDER LINE,Monechelle,M200923816712,9/28/20 15:57,1-300057114,MOB-R-140-S4-SonomaMixWhite,186.95,0,0,186.95,,MOB,awaiting_fulfillment,58.33,0,31.9,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,28.04,0,186.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting Protocol,0,4,0,0,4,37.52
ORDER LINE,Monechelle,M200923816712,9/28/20 15:57,1-300057114,MOB-R-140-S4-SonomaMixWhite,186.95,0,0,186.95,,MOB,awaiting_fulfillment,58.33,0,31.9,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,28.04,0,186.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting Protocol,0,4,0,0,4,37.52
ORDER LINE,Monechelle,M200923816976,9/28/20 16:05,1-300057121,KK-KKKFINIBLK0000,119.95,0,0,119.95,,KK,shipped,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,17.99,0,119.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,0,0,4,81.97
ORDER LINE,Monechelle,M200923816976,9/28/20 16:05,1-300057121,KK-KKKFINIBLK0000,119.95,0,0,119.95,,KK,shipped,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,,0,17.99,0,119.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,0,0,4,81.97
ORDER LINE,Monechelle,M200923817160,9/28/20 16:12,1-300057120,REG-L3D-22-50-blackmat,134.95,0,0,134.95,,REG,awaiting_fulfillment,56.92,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,0,20.24,0,134.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting Protocol,0,2,2,0,4,19.35
ORDER LINE,Monechelle,M200923817160,9/28/20 16:12,1-300057120,REG-L3D-22-50-blackmat,134.95,0,0,134.95,,REG,awaiting_fulfillment,56.92,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,0,20.24,0,134.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting Protocol,0,2,2,0,4,19.35
ORDER LINE,Monechelle,M200923817210,9/28/20 16:13,1-300057119,KRD-KD5200,119.95,0,0,119.95,,KD,shipped,49.18,0,0,9/29/20 21:50,0000-00-00 00:00:00,DPD,0,17.99,0,119.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,0,3,7,32.79
ORDER LINE,Monechelle,M200923817210,9/28/20 16:13,1-300057119,KRD-KD5200,119.95,0,0,119.95,,KD,shipped,49.18,0,0,9/29/20 21:50,0000-00-00 00:00:00,DPD,0,17.99,0,119.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,0,3,7,32.79
ORDER LINE,Monechelle,M200923817422,9/28/20 16:19,1-300057118,AKO-RTV-K160-2D-1P-CLP-BIALA-SONOMA,105.95,0,0,105.95,,AKO,shipped,35.59,0,0,9/30/20 18:06,0000-00-00 00:00:00,DPD,0,15.89,0,105.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,36.81
ORDER LINE,Monechelle,M200923817422,9/28/20 16:19,1-300057118,AKO-RTV-K160-2D-1P-CLP-BIALA-SONOMA,105.95,0,0,105.95,,AKO,shipped,35.59,0,0,9/30/20 18:06,0000-00-00 00:00:00,DPD,0,15.89,0,105.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,36.81
ORDER LINE,Monechelle,M200923817776,9/28/20 16:31,1-300057122,TOP-KaroK6/white,139.95,0,0,139.95,,TOP,shipped,47.24,0,0,10/1/20 18:20,0000-00-00 00:00:00,UPS,0,20.99,0,139.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,48.4
ORDER LINE,Monechelle,M200923817776,9/28/20 16:31,1-300057122,TOP-KaroK6/white,139.95,0,0,139.95,,TOP,shipped,47.24,0,0,10/1/20 18:20,0000-00-00 00:00:00,UPS,0,20.99,0,139.95,9/28/20 18:36,9/28/20 18:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,48.4
ORDER LINE,Monechelle,M200923819943,9/28/20 17:34,1-300057136,TOP-GARDEROBA-PARIS-SONOMA,164.95,0,0,164.95,,TOP,shipped,52.42,0,0,9/30/20 15:23,0000-00-00 00:00:00,UPS,0,24.74,0,164.95,9/28/20 19:52,9/28/20 20:00,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,60.3
ORDER LINE,Monechelle,M200923819943,9/28/20 17:34,1-300057136,TOP-GARDEROBA-PARIS-SONOMA,164.95,0,0,164.95,,TOP,shipped,52.42,0,0,9/30/20 15:23,0000-00-00 00:00:00,UPS,0,24.74,0,164.95,9/28/20 19:52,9/28/20 20:00,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,60.3
ORDER LINE,Monechelle,M200923822580,9/28/20 18:41,1-300057146,TOP-Denver/white,89.95,0,0,89.95,,TOP,shipped,30.77,0,0,9/30/20 15:28,0000-00-00 00:00:00,UPS,0,13.49,0,89.95,9/28/20 21:07,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,30.7
ORDER LINE,Monechelle,M200923822580,9/28/20 18:41,1-300057146,TOP-Denver/white,89.95,0,0,89.95,,TOP,shipped,30.77,0,0,9/30/20 15:28,0000-00-00 00:00:00,UPS,0,13.49,0,89.95,9/28/20 21:07,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,30.7
ORDER LINE,Monechelle,M200923822750,9/28/20 18:46,1-300057151,MAL-106512,59.95,0,0,59.95,,MAL,shipped,18.92,0,0,9/30/20 20:43,0000-00-00 00:00:00,DPD,0,8.99,0,59.95,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,1,2,7,22.05
ORDER LINE,Monechelle,M200923822750,9/28/20 18:46,1-300057151,MAL-106512,59.95,0,0,59.95,,MAL,shipped,18.92,0,0,9/30/20 20:43,0000-00-00 00:00:00,DPD,0,8.99,0,59.95,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,1,2,7,22.05
ORDER LINE,Monechelle,M200923822773,9/28/20 18:46,1-300057150,TOP-MalwaM2/wenge,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,10/1/20 18:20,0000-00-00 00:00:00,UPS,0,5.99,0,39.95,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,15.13
ORDER LINE,Monechelle,M200923822773,9/28/20 18:46,1-300057150,TOP-MalwaM2/wenge,39.95,0,0,39.95,,TOP,shipped,12.17,0,0,10/1/20 18:20,0000-00-00 00:00:00,UPS,0,5.99,0,39.95,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,15.13
ORDER LINE,Monechelle,M200923823318,9/28/20 18:59,1-300057149,TOP-S30/white,76.95,0,0,76.95,,TOP,shipped,23.08,0,0,10/1/20 19:12,0000-00-00 00:00:00,DPD,0,11.54,0,76.95,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,2,1,7,29.51
ORDER LINE,Monechelle,M200923823318,9/28/20 18:59,1-300057149,TOP-S30/white,76.95,0,0,76.95,,TOP,shipped,23.08,0,0,10/1/20 19:12,0000-00-00 00:00:00,DPD,0,11.54,0,76.95,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,2,1,7,29.51
ORDER LINE,Monechelle,M200923823410,9/28/20 19:01,1-300057148,TOP-2D4S/120/white_mat,144.95,0,0,144.95,,TOP,shipped,46.7,0,0,9/30/20 15:20,0000-00-00 00:00:00,UPS,0,21.74,0,144.95,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,52.35
ORDER LINE,Monechelle,M200923823410,9/28/20 19:01,1-300057148,TOP-2D4S/120/white_mat,144.95,0,0,144.95,,TOP,shipped,46.7,0,0,9/30/20 15:20,0000-00-00 00:00:00,UPS,0,21.74,0,144.95,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,52.35
ORDER LINE,Monechelle,M200923823529,9/28/20 19:04,1-300057154,KRD-KD1804,144.95,0,0,144.95,,KD,awaiting_fulfillment,59.99,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,0,21.74,0,144.95,9/28/20 21:08,9/28/20 21:10,11/9/20 0:00,11/19/20 0:00,,No,Awaiting Protocol,0,4,3,0,7,23.11
ORDER LINE,Monechelle,M200923823529,9/28/20 19:04,1-300057154,KRD-KD1804,144.95,0,0,144.95,,KD,awaiting_fulfillment,59.99,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,0,21.74,0,144.95,9/28/20 21:08,9/28/20 21:10,11/9/20 0:00,11/19/20 0:00,,No,Awaiting Protocol,0,4,3,0,7,23.11
ORDER LINE,Monechelle,M200923823902,9/28/20 19:14,1-300057155,AKO-K120-10SZ-BIALA,219.95,0,0,219.95,,AKO,shipped,62.41,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,UPS,0,32.99,0,354.9,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,2,2,0,4,87.89
ORDER LINE,Monechelle,M200923823902,9/28/20 19:14,1-300057155,AKO-K120-10SZ-BIALA,219.95,0,0,219.95,,AKO,shipped,62.41,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,UPS,0,32.99,0,354.9,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,2,2,0,4,87.89
ORDER LINE,Monechelle,M200923823902,9/28/20 19:14,1-300057155,TOP-MalwaM6/140/white,134.95,0,0,134.95,,TOP,shipped,43.95,0,0,9/30/20 15:21,0000-00-00 00:00:00,UPS,0,20.24,0,354.9,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,48.27
ORDER LINE,Monechelle,M200923823902,9/28/20 19:14,1-300057155,TOP-MalwaM6/140/white,134.95,0,0,134.95,,TOP,shipped,43.95,0,0,9/30/20 15:21,0000-00-00 00:00:00,UPS,0,20.24,0,354.9,9/28/20 21:08,9/28/20 21:10,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,2,3,48.27
ORDER LINE,Monechelle,M200923824741,9/28/20 19:39,1-300057162,TOP-Garderoba/black,99.95,0,0,99.95,,TOP,shipped,35.24,0,0,10/1/20 19:12,0000-00-00 00:00:00,DPD,0,14.99,0,99.95,9/28/20 22:19,9/28/20 22:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,2,1,7,33.06
ORDER LINE,Monechelle,M200923824741,9/28/20 19:39,1-300057162,TOP-Garderoba/black,99.95,0,0,99.95,,TOP,shipped,35.24,0,0,10/1/20 19:12,0000-00-00 00:00:00,DPD,0,14.99,0,99.95,9/28/20 22:19,9/28/20 22:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,2,1,7,33.06
ORDER LINE,Monechelle,M200923825130,9/28/20 19:50,1-300057164,AKO-K60-5SZ-SONOMA,119.95,0,0,119.95,,AKO,shipped,35.59,0,0,10/2/20 13:19,0000-00-00 00:00:00,UPS,0,17.99,0,119.95,9/28/20 22:19,9/28/20 22:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,0,2,46.38
ORDER LINE,Monechelle,M200923825130,9/28/20 19:50,1-300057164,AKO-K60-5SZ-SONOMA,119.95,0,0,119.95,,AKO,shipped,35.59,0,0,10/2/20 13:19,0000-00-00 00:00:00,UPS,0,17.99,0,119.95,9/28/20 22:19,9/28/20 22:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,0,2,46.38
ORDER LINE,Monechelle,M200923825811,9/28/20 20:15,1-300057166,AKO-K60-5SZ-SONOMA-BIALA,126.95,0,0,126.95,,AKO,shipped,37.38,0,0,10/2/20 10:23,0000-00-00 00:00:00,UPS,0,19.04,0,291.9,9/28/20 22:19,9/28/20 22:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,49.37
ORDER LINE,Monechelle,M200923825811,9/28/20 20:15,1-300057166,AKO-K60-5SZ-SONOMA-BIALA,126.95,0,0,126.95,,AKO,shipped,37.38,0,0,10/2/20 10:23,0000-00-00 00:00:00,UPS,0,19.04,0,291.9,9/28/20 22:19,9/28/20 22:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,49.37
ORDER LINE,Monechelle,M200923825811,9/28/20 20:15,1-300057166,AKO-K120-8SZ-SONOMA-BIALA,164.95,0,0,164.95,,AKO,shipped,52.76,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,0,24.74,0,291.9,9/28/20 22:19,9/28/20 22:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,2,2,0,4,59.96
ORDER LINE,Monechelle,M200923825811,9/28/20 20:15,1-300057166,AKO-K120-8SZ-SONOMA-BIALA,164.95,0,0,164.95,,AKO,shipped,52.76,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,0,24.74,0,291.9,9/28/20 22:19,9/28/20 22:30,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,2,2,0,4,59.96
ORDER LINE,Monechelle,M200923826135,9/28/20 20:29,1-300057170,REG-L3D-22-50-blackmat,134.95,0,0,134.95,,REG,awaiting_fulfillment,56.92,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,0,20.24,0,134.95,9/28/20 23:34,9/28/20 23:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting Protocol,0,2,2,0,4,19.35
ORDER LINE,Monechelle,M200923826135,9/28/20 20:29,1-300057170,REG-L3D-22-50-blackmat,134.95,0,0,134.95,,REG,awaiting_fulfillment,56.92,0,15.95,0000-00-00 00:00:00,0000-00-00 00:00:00,DPD,0,20.24,0,134.95,9/28/20 23:34,9/28/20 23:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting Protocol,0,2,2,0,4,19.35
ORDER LINE,Monechelle,M200923826485,9/28/20 20:42,1-300057173,TOP-RTV140/black,77.95,0,0,77.95,,TOP,shipped,24.33,0,0,10/1/20 19:15,0000-00-00 00:00:00,DPD,0,11.69,0,77.95,9/28/20 23:34,9/28/20 23:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,2,1,7,28.94
ORDER LINE,Monechelle,M200923826485,9/28/20 20:42,1-300057173,TOP-RTV140/black,77.95,0,0,77.95,,TOP,shipped,24.33,0,0,10/1/20 19:15,0000-00-00 00:00:00,DPD,0,11.69,0,77.95,9/28/20 23:34,9/28/20 23:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,4,2,1,7,28.94
ORDER LINE,Monechelle,M200923827272,9/28/20 21:16,1-300057180,TOP-S30/sonoma,76.95,0,0,76.95,,TOP,shipped,23.08,0,0,10/1/20 23:18,0000-00-00 00:00:00,DPD,0,11.54,0,76.95,9/28/20 23:34,9/28/20 23:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,29.51
ORDER LINE,Monechelle,M200923827272,9/28/20 21:16,1-300057180,TOP-S30/sonoma,76.95,0,0,76.95,,TOP,shipped,23.08,0,0,10/1/20 23:18,0000-00-00 00:00:00,DPD,0,11.54,0,76.95,9/28/20 23:34,9/28/20 23:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,1,1,3,29.51
ORDER LINE,Monechelle,M200923827348,9/28/20 21:20,1-300057179,MIN-TB-519-bezowy,89.95,0,0,89.95,,MIN,shipped,34.97,0,0,9/30/20 11:59,0000-00-00 00:00:00,DPD,0,13.49,0,89.95,9/28/20 23:34,9/28/20 23:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,3,4,26.5
ORDER LINE,Monechelle,M200923827348,9/28/20 21:20,1-300057179,MIN-TB-519-bezowy,89.95,0,0,89.95,,MIN,shipped,34.97,0,0,9/30/20 11:59,0000-00-00 00:00:00,DPD,0,13.49,0,89.95,9/28/20 23:34,9/28/20 23:45,10/5/20 0:00,10/14/20 0:00,,No,Awaiting shipment,0,1,0,3,4,26.5
